AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB
2025,02,019746,017,11,220909,7,2,01,20250197460171101,1,0,1,1,2, ,2,58, ,3, , , ,1,1,1, , , , , , , , , , ,2,782.068408512858
2025,02,019746,017,11,220909,7,2,02,20250197460171102,3,1,1,1,1, ,2,34, ,5, , , ,2,2,2, , , , , , , , , , ,2,1138.5640450322
2025,02,019746,017,11,220909,7,2,03,20250197460171103,5,1,3,1,2, ,2,7, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,1187.34804168268
2025,02,019746,039,11,220909,7,2,01,20250197460391101,1,1,1,1,2, ,2,55, ,5, , , ,1,1,1, , , , , , , , , , ,2,782.068408512858
2025,02,019746,039,11,220909,7,2,02,20250197460391102,3,1,3,1,2, ,1,16, ,6,1, ,6,2,2,2, , , , ,945,9629,9309,9609,1,0,2,1087.67487165659
2025,02,019746,050,11,220909,7,2,01,20250197460501101,1,1,1,1,2, ,1,40, ,1, , , ,1,1,1, , , , , , , , , , ,2,1324.04194356492
2025,02,019746,050,11,220909,7,2,02,20250197460501102,2,1,2,1,2, ,2,45, ,1, , , ,2,2,2, , , , , , , , , , ,2,782.068408512858
2025,02,019746,050,11,220909,7,2,03,20250197460501103,3,1,3,1,2, ,1,15, ,6,1, ,54,3,3,3, , , , ,572,5212,5220,4721,1,1,2,1087.67487165659
2025,02,019746,050,11,220909,7,2,04,20250197460501104,3,1,3,1,2, ,1,7, , ,2,10, ,4,4,0, , , ,11, , , , , , ,2,1098.41958209885
2025,02,019746,050,11,220909,7,2,05,20250197460501105,7,0,1,2, ,2,1,17, ,6,2,8, ,0,0,0, , , ,8, , , , , , ,2,1087.67487165659
2025,02,019746,050,11,220909,7,2,06,20250197460501106,7,0,1,2, ,2,2,12, ,6,2,8, ,0,0,0, , , ,8, , , , , , ,2,1187.34804168268
2025,02,019746,050,11,220909,7,2,07,20250197460501107,7,0,1,2, ,2,1,9, , ,2,10, ,0,0,0, , , ,11, , , , , , ,2,1098.41958209885
2025,02,019746,061,11,220909,7,2,01,20250197460611101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, , , , , , , , , , ,2,1324.04194356492
2025,02,019746,061,11,220909,7,2,02,20250197460611102,2,1,2,1,2, ,2,31, ,1, , , ,2,2,2, , , , , , , , , , ,2,1138.5640450322
2025,02,019746,061,11,220909,7,2,03,20250197460611103,3,1,3,1,2, ,2,6, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,1187.34804168268
2025,02,019746,061,11,220909,7,2,04,20250197460611104,3,1,3,1,2, ,2,1, , , , , ,0,4,0, , , , , , , , , , ,2,1187.34804168268
2025,02,019746,061,11,220909,7,2,05,20250197460611105,6,0,1,2, ,2,2,60, ,3, , , ,0,0,0, , , , , , , , , , ,2,782.068408512858
2025,02,019746,061,11,220909,7,2,06,20250197460611106,7,2,1,2, ,2,2,34, ,1, , , ,0,0,0, , , , , , , , , , ,2,1138.5640450322
2025,02,019746,061,11,220909,7,2,07,20250197460611107,7,2,3,2, ,2,2,7, , ,2,10, ,0,0,0, , , ,11, , , , , , ,2,1187.34804168268
2025,02,019746,072,11,220909,7,2,01,20250197460721101,1,1,1,1,2, ,1,60, ,2, , , ,1,1,1, , , , , , , , , , ,2,890.819007393301
2025,02,019746,072,11,220909,7,2,02,20250197460721102,2,1,2,1,2, ,2,53, ,2, , , ,2,2,2, , , , , , , , , , ,2,782.068408512858
2025,02,019753,012,11,220909,7,2,01,20210197530121101,1,1,1,1,2, ,2,40, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,1267.39239263523
2025,02,019753,012,11,220909,7,2,02,20210197530121102,3,1,3,1,2, ,2,12, ,6,2,10, ,2,2,0,3,0, ,11, , , , , , ,2,1321.69629104739
2025,02,019753,012,11,220909,7,2,03,20220197530121102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019753,026,11,220909,7,2,01,20250197530261101,1,1,1,1,2, ,2,26, ,1, , , ,1,1,1, ,1, , , , , , , , ,2,1267.39239263523
2025,02,019753,026,11,220909,7,2,02,20250197530261102,2,1,2,1,2, ,1,34, ,1, , , ,2,2,2, ,1, , , , , , , , ,2,1473.8570870264
2025,02,019753,026,11,220909,7,2,03,20250197530261103,3,1,3,1,2, ,1,12, ,6,2,8, ,3,3,0, ,1, ,8, , , , , , ,2,1222.70558985927
2025,02,019753,026,11,220909,7,2,04,20250197530261104,3,1,3,1,2, ,1,11, , ,2,8, ,4,4,0, ,1, ,8, , , , , , ,2,1222.70558985927
2025,02,019753,026,11,220909,7,2,05,20250197530261105,3,1,3,1,2, ,1,11, , ,2,8, ,5,5,0, ,1, ,8, , , , , , ,2,1222.70558985927
2025,02,019753,026,11,220909,7,2,06,20250197530261106,3,1,3,1,2, ,1,3, , , , , ,6,6,0, ,1, , , , , , , , ,2,1222.70558985927
2025,02,019753,026,11,220909,7,2,07,20250197530261107,11,0,1,1,2, ,1,22, ,6, , , ,7,7,7, ,1, , , , , , , , ,2,1210.74511707339
2025,02,019753,026,11,220909,7,2,08,20210197530261101,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019753,026,11,220909,7,2,09,20210197530261103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019753,026,11,220909,7,2,10,20210197530261102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019753,040,11,220909,7,2,01,20210197530401101,1,1,1,1,2, ,2,55, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,870.559329353763
2025,02,019753,040,11,220909,7,2,02,20210197530401102,2,1,2,1,2, ,1,34, ,1, , , ,2,2,2,4,0, , , , , , , , ,2,1473.8570870264
2025,02,019753,040,11,220909,7,2,03,20240197530401102,3,2,1,1,2, ,2,24, ,6, , , ,3,3,3,2,0, , , , , , , , ,2,1132.80740726657
2025,02,019753,040,11,220909,7,2,04,20210197530401104,5,2,3,1,2, ,1,7, , ,2,10, ,4,4,0,3,0, ,11, , , , , , ,2,1222.70558985927
2025,02,019753,083,11,220909,7,2,01,20210197530831101,1,0,1,1,2, ,1,45, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,991.615041868996
2025,02,019753,097,11,220909,7,2,01,20210197530971101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1473.8570870264
2025,02,019753,097,11,220909,7,2,02,20210197530971102,2,1,2,1,2, ,2,35, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1267.39239263523
2025,02,019753,097,11,220909,7,2,03,20210197530971103,3,1,3,1,2, ,1,17, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,1210.74511707339
2025,02,019753,097,11,220909,7,2,04,20210197530971104,3,1,3,1,2, ,1,13, ,6,2,10, ,4,4,0,4,0, ,11, , , , , , ,2,1222.70558985927
2025,02,019753,097,11,220909,7,2,05,20210197530971105,3,1,3,1,2, ,2,10, , ,2,10, ,5,5,0,5,0, ,11, , , , , , ,2,1321.69629104739
2025,02,019753,097,11,220909,7,2,06,20210197530971106,3,1,3,1,2, ,2,8, , ,2,10, ,6,6,0,6,0, ,11, , , , , , ,2,1321.69629104739
2025,02,019770,011,11,220201,7,5,01,20250197700111101,1,0,1,1,2, ,2,53, ,5, , , ,1,1,1, , , , , , , , , , ,2,870.559538608038
2025,02,019770,011,11,220201,7,5,02,20250197700111102,3,1,1,1,2, ,2,33, ,6, , , ,2,2,2, , , , , , , , , , ,2,1267.39269727533
2025,02,019770,011,11,220201,7,5,03,20250197700111103,5,1,3,1,2, ,2,0,11, , , , ,0,3,0, , , , , , , , , , ,2,1321.69660874038
2025,02,019770,011,11,220201,7,5,04,20250197700111104,10,0,1,1,2, ,1,70, ,5, , , ,4,4,4, , , , , , , , , , ,2,628.458566554668
2025,02,019770,020,11,220201,7,5,01,20250197700201101,1,1,1,1,2, ,2,47, ,5, , , ,1,1,1, , , , , , , , , , ,2,870.559538608038
2025,02,019770,020,11,220201,7,5,02,20250197700201102,3,1,3,1,2, ,1,28, ,6, , , ,2,2,2, , , , , , , , , , ,2,1473.85744129392
2025,02,019770,020,11,220201,7,5,03,20250197700201103,3,1,3,1,2, ,1,12, ,6,1, ,24,3,3,0, , , , ,945,9612,9000,3811,1,1,2,1222.70588375811
2025,02,019770,020,11,220201,7,5,04,20250197700201104,3,1,3,1,2, ,2,7, , ,2,10, ,4,4,0, , , ,11, , , , , , ,2,1321.69660874038
2025,02,019770,020,11,220201,7,5,05,20250197700201105,3,2,1,1,2, ,2,19, ,5, , , ,5,5,5, , , , , , , , , , ,2,1132.80767955679
2025,02,019770,020,11,220201,7,5,06,20250197700201106,5,2,3,1,2, ,2,3, , , , , ,6,6,0, , , , , , , , , , ,2,1321.69660874038
2025,02,019770,020,11,220201,7,5,07,20250197700201107,5,2,3,1,2, ,2,0,0, , , , ,0,7,0, , , , , , , , , , ,2,1321.69660874038
2025,02,019770,042,11,220201,7,5,01,20250197700421101,1,1,1,1,2, ,1,42, ,2, , , ,1,1,1, , , , , , , , , , ,2,1473.85744129392
2025,02,019770,042,11,220201,7,5,02,20250197700421102,2,1,2,1,2, ,2,41, ,2, , , ,2,2,2, , , , , , , , , , ,2,1267.39269727533
2025,02,019770,042,11,220201,7,5,03,20250197700421103,3,1,3,1,2, ,1,12, ,6,2,9, ,3,3,0, , , ,9, , , , , , ,2,1222.70588375811
2025,02,019770,042,11,220201,7,5,04,20250197700421104,3,1,3,1,2, ,2,7, , ,2,10, ,4,4,0, , , ,11, , , , , , ,2,1321.69660874038
2025,02,019770,053,11,220201,7,5,01,20250197700531101,1,1,1,1,2, ,1,45, ,2, , , ,1,1,1, , , , , , , , , , ,2,991.615280221144
2025,02,019770,053,11,220201,7,5,02,20250197700531102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2, , , , , , , , , , ,2,870.559538608038
2025,02,019770,053,11,220201,7,5,03,20250197700531103,3,1,3,1,2, ,1,1, , , , , ,0,3,0, , , , , , , , , , ,2,1222.70588375811
2025,02,019770,084,11,220201,7,5,01,20250197700841101,1,1,1,1,2, ,2,58, ,3, , , ,1,1,1, , , , , , , , , , ,2,870.559538608038
2025,02,019770,084,11,220201,7,5,02,20250197700841102,3,1,3,1,2, ,1,38, ,6, , , ,2,2,2, , , , , , , , , , ,2,1473.85744129392
2025,02,019770,100,11,220201,7,5,01,20250197701001101,1,1,1,1,2, ,1,46, ,2, , , ,1,1,1, , , , , , , , , , ,2,991.615280221144
2025,02,019770,100,11,220201,7,5,02,20250197701001102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2, , , , , , , , , , ,2,870.559538608038
2025,02,019770,100,11,220201,7,5,03,20250197701001103,3,2,2,1,2, ,2,34, ,1, , , ,3,3,3, , , , , , , , , , ,2,1267.39269727533
2025,02,019770,100,11,220201,7,5,04,20250197701001104,4,2,1,1,2, ,1,34, ,1, , , ,4,4,4, , , , , , , , , , ,2,1473.85744129392
2025,02,019770,100,11,220201,7,5,05,20250197701001105,5,2,3,1,2, ,2,7, , ,2,10, ,5,5,0, , , ,11, , , , , , ,2,1321.69660874038
2025,02,019780,015,11,220907,7,5,01,20250197800151101,1,1,1,1,2, ,1,69, ,2, , , ,1,1,1, , , , , , , , , , ,2,564.576653479153
2025,02,019780,015,11,220907,7,5,02,20250197800151102,2,1,2,1,2, ,2,67, ,2, , , ,2,2,2, , , , , , , , , , ,2,572.773474452785
2025,02,019780,036,11,220907,7,5,01,20250197800361101,1,1,1,1,2, ,1,52, ,1, , , ,1,1,1, , , , , , , , , , ,2,890.819007393301
2025,02,019780,036,11,220907,7,5,02,20250197800361102,2,1,2,1,2, ,2,50, ,1, , , ,2,2,2, , , , , , , , , , ,2,782.068408512858
2025,02,019780,079,11,220907,7,5,01,20250197800791101,1,1,1,1,2, ,1,56, ,1, , , ,1,1,1, , , , , , , , , , ,2,890.819007393301
2025,02,019780,079,11,220907,7,5,02,20250197800791102,2,1,2,1,2, ,2,41, ,1, , , ,2,2,2, , , , , , , , , , ,2,1138.5640450322
2025,02,019780,079,11,220907,7,5,03,20250197800791103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,1087.67487165659
2025,02,019780,079,11,220907,7,5,04,20250197800791104,3,1,3,1,2, ,1,8, , ,2,4,4,4,4,0, , , ,4,971,9211,113,127,1,1,2,1098.41958209885
2025,02,019780,100,11,220907,7,5,01,20250197801001101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1, , , , , , , , , , ,2,564.576653479153
2025,02,019780,100,11,220907,7,5,02,20250197801001102,2,1,2,1,2, ,2,66, ,2, , , ,2,2,2, , , , , , , , , , ,2,572.773474452785
2025,02,019780,121,11,220907,7,5,01,20250197801211101,1,1,1,1,2, ,1,68, ,2, , , ,1,1,1, , , , , , , , , , ,2,564.576653479153
2025,02,019780,121,11,220907,7,5,02,20250197801211102,2,1,2,1,2, ,2,66, ,2, , , ,2,2,2, , , , , , , , , , ,2,572.773474452785
2025,02,019780,121,11,220907,7,5,03,20250197801211103,3,0,1,2, ,2,1,43, ,1, , , ,0,0,0, , , , , , , , , , ,2,1324.04194356492
2025,02,019780,142,11,220907,7,5,01,20250197801421101,1,1,1,1,2, ,1,70, ,2, , , ,1,1,1, , , , , , , , , , ,2,564.576653479153
2025,02,019780,142,11,220907,7,5,02,20250197801421102,2,1,2,1,2, ,2,64, ,2, , , ,2,2,2, , , , , , , , , , ,2,782.068408512858
2025,02,019797,098,11,220203,7,7,01,20250197970981101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1, , , , , , , , , , ,2,566.266615925167
2025,02,019797,098,11,220203,7,7,02,20250197970981102,2,1,2,1,2, ,2,57, ,2, , , ,2,2,2, , , , , , , , , , ,2,497.13715966439
2025,02,019797,098,11,220203,7,7,03,20250197970981103,3,2,1,1,2, ,2,34, ,6, , , ,3,3,3, , , , , , , , , , ,2,723.750619871765
2025,02,019797,098,11,220203,7,7,04,20250197970981104,5,2,3,1,2, ,2,7, , ,2,8, ,4,4,0, , , ,8, , , , , , ,2,754.761126456498
2025,02,019797,099,11,220203,7,7,01,20250197970991101,1,1,1,1,2, ,1,36, ,2, , , ,1,1,1, , , , , , , , , , ,2,841.653292647433
2025,02,019797,099,11,220203,7,7,02,20250197970991102,2,1,2,1,2, ,2,38, ,2, , , ,2,2,2, , , , , , , , , , ,2,723.750619871765
2025,02,019797,099,11,220203,7,7,03,20250197970991103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,691.401916313049
2025,02,019797,099,11,220203,7,7,04,20250197970991104,3,1,3,1,2, ,2,13, ,6,1, ,48,4,4,0, , , , ,971,9211,111,111,1,1,2,754.761126456498
2025,02,019797,100,11,220203,7,7,01,20250197971001101,1,1,1,1,2, ,1,77, ,2, , , ,1,1,1, , , , , , , , , , ,2,358.884249598017
2025,02,019797,100,11,220203,7,7,02,20250197971001102,2,1,2,1,2, ,2,74, ,2, , , ,2,2,2, , , , , , , , , , ,2,364.094720002847
2025,02,019797,230,11,220203,7,7,01,20250197972301101,1,1,1,1,2, ,1,35, ,2, , , ,1,1,1, , , , , , , , , , ,2,841.653292647433
2025,02,019797,230,11,220203,7,7,02,20250197972301102,2,1,2,1,2, ,2,25, ,2, , , ,2,2,2, , , , , , , , , , ,2,723.750619871765
2025,02,019797,230,11,220203,7,7,03,20250197972301103,3,1,3,1,2, ,1,7, , ,1, ,3,3,3,0, , , , ,572,5212,5220,4721,1,1,2,698.23200275119
2025,02,019797,230,11,220203,7,7,04,20250197972301104,3,1,3,1,2, ,2,3, , , , , ,4,4,0, , , , , , , , , , ,2,754.761126456498
2025,02,019797,231,11,220203,7,7,01,20250197972311101,1,1,1,1,2, ,1,44, ,2, , , ,1,1,1, , , , , , , , , , ,2,841.653292647433
2025,02,019797,231,11,220203,7,7,02,20250197972311102,2,1,2,1,2, ,2,33, ,2, , , ,2,2,2, , , , , , , , , , ,2,723.750619871765
2025,02,019797,231,11,220203,7,7,03,20250197972311103,3,1,3,1,2, ,2,17, ,6,2,9, ,3,3,3, , , ,9, , , , , , ,2,646.895206227164
2025,02,019797,231,11,220203,7,7,04,20250197972311104,3,1,3,1,2, ,2,11, , ,2,8, ,4,4,0, , , ,8, , , , , , ,2,754.761126456498
2025,02,019797,233,11,220203,7,7,01,20250197972331101,1,1,1,1,2, ,1,33, ,1, , , ,1,1,1, , , , , , , , , , ,2,841.653292647433
2025,02,019797,233,11,220203,7,7,02,20250197972331102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2, , , , , , , , , , ,2,723.750619871765
2025,02,019797,233,11,220203,7,7,03,20250197972331103,3,1,3,1,2, ,1,12, ,6,1, ,12,3,3,0, , , , ,971,9211,113,127,1,1,2,698.23200275119
2025,02,019797,233,11,220203,7,7,04,20250197972331104,3,1,3,1,2, ,1,8, , ,1, ,12,4,4,0, , , , ,971,9211,113,127,1,1,2,698.23200275119
2025,02,019797,234,11,220203,7,7,01,20250197972341101,1,1,1,1,2, ,1,46, ,1, , , ,1,1,1, , , , , , , , , , ,2,566.266615925167
2025,02,019797,234,11,220203,7,7,02,20250197972341102,2,1,2,1,2, ,2,45, ,1, , , ,2,2,2, , , , , , , , , , ,2,497.13715966439
2025,02,019797,234,11,220203,7,7,03,20250197972341103,3,1,3,1,2, ,1,17, ,6,1, ,8,3,3,3, , , , ,971,9211,113,127,1,0,2,691.401916313049
2025,02,019797,235,11,220203,7,7,01,20250197972351101,1,1,1,1,2, ,1,28, ,6, , , ,1,1,1, , , , , , , , , , ,2,841.653292647433
2025,02,019797,235,11,220203,7,7,02,20250197972351102,6,1,6,1,2, ,2,66, ,3, , , ,2,2,2, , , , , , , , , , ,2,364.094720002847
2025,02,019820,005,11,220202,7,8,01,20230198200051101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,841.653292647433
2025,02,019820,005,11,220202,7,8,02,20230198200051102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,723.750619871765
2025,02,019820,005,11,220202,7,8,03,20230198200051103,3,1,3,1,2, ,2,15, ,6,2,8, ,3,3,3,3,0, ,8, , , , , , ,2,646.895206227164
2025,02,019820,005,11,220202,7,8,04,20230198200051104,3,1,3,1,2, ,1,13, ,6,2,8, ,4,4,0,4,0, ,8, , , , , , ,2,698.23200275119
2025,02,019820,005,11,220202,7,8,05,20230198200051105,3,1,3,1,2, ,2,10, , ,2,8, ,5,5,0,5,0, ,8, , , , , , ,2,754.761126456498
2025,02,019820,006,11,220202,7,8,01,20230198200061103,1,0,1,1,2, ,1,24, ,6, , , ,1,1,1,3,0, , , , , , , , ,2,691.401916313049
2025,02,019820,006,11,220202,7,8,02,20230198200061101,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019820,006,11,220202,7,8,03,20230198200061102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019820,006,11,220202,7,8,04,20230198200061104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019820,006,11,220202,7,8,05,20230198200061105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019820,007,11,220202,7,8,01,20230198200071201,1,0,1,1,2, ,1,81, ,6, , , ,1,1,1,1,0, , , , , , , , ,2,358.884249598017
2025,02,019820,007,11,220202,7,8,02,20230198200072201,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019820,008,11,220202,7,8,01,20230198200081101,1,1,1,1,2, ,1,39, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,841.653292647433
2025,02,019820,008,11,220202,7,8,02,20230198200081102,2,1,2,1,2, ,2,28, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,723.750619871765
2025,02,019820,008,11,220202,7,8,03,20230198200081103,3,1,3,1,2, ,2,11, , ,2,8, ,3,3,0,3,0, ,8, , , , , , ,2,754.761126456498
2025,02,019820,008,11,220202,7,8,04,20230198200081104,3,1,3,1,2, ,1,6, , ,2,8, ,4,4,0,4,0, ,8, , , , , , ,2,698.23200275119
2025,02,019820,008,11,220202,7,8,05,20250198200081105,3,1,3,1,2, ,2,0,5, , , , ,0,5,0, ,1, , , , , , , , ,2,754.761126456498
2025,02,019820,031,11,220202,7,8,01,20230198200311101,1,1,1,1,2, ,1,78, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,358.884249598017
2025,02,019820,031,11,220202,7,8,02,20230198200311102,2,1,2,1,2, ,2,70, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,364.094720002847
2025,02,019820,031,11,220202,7,8,03,20230198200311103,5,0,1,1,1, ,1,19, ,6, , , ,3,3,3,4,0, , , , , , , , ,2,691.401916313049
2025,02,019820,031,11,220202,7,8,04,20240198200311104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,02,019820,032,11,220202,7,8,01,20230198200321101,1,1,1,1,2, ,1,27, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,841.653292647433
2025,02,019820,032,11,220202,7,8,02,20230198200321102,2,1,2,1,2, ,2,24, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,646.895206227164
2025,02,019820,032,11,220202,7,8,03,20230198200321103,3,1,3,1,2, ,2,6, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,754.761126456498
2025,02,019820,033,11,220202,7,8,01,20230198200331101,1,1,1,1,2, ,1,64, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,566.266615925167
2025,02,019820,033,11,220202,7,8,02,20230198200331102,2,1,2,1,2, ,2,54, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,497.13715966439
2025,02,019820,033,11,220202,7,8,03,20230198200331103,3,1,3,1,2, ,2,20, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,646.895206227164
2025,02,019820,033,11,220202,7,8,04,20230198200331104,3,1,3,1,2, ,2,17, ,6,1, ,51,4,4,4,4,0, , ,971,9211,130,150,1,1,2,646.895206227164
2025,02,019820,033,11,220202,7,8,05,20230198200331105,3,1,3,1,2, ,2,15, ,6,1, ,51,5,5,5,5,0, , ,971,9211,130,150,1,1,2,646.895206227164
2025,02,019820,033,11,220202,7,8,06,20230198200331106,3,1,3,1,2, ,2,12, ,6,1, ,36,6,6,0,6,0, , ,971,9211,130,150,1,1,2,754.761126456498
2025,02,019820,033,11,220202,7,8,07,20230198200331107,3,1,3,1,2, ,1,10, , ,1, ,36,7,7,0,7,0, , ,971,9211,130,150,1,1,2,698.23200275119
2025,02,019820,034,11,220202,7,8,01,20230198200341101,1,1,1,1,2, ,1,40, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,841.653292647433
2025,02,019820,034,11,220202,7,8,02,20230198200341102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,723.750619871765
2025,02,019820,034,11,220202,7,8,03,20230198200341103,3,1,3,1,1, ,1,14, ,6,2,10, ,3,3,3,3,0, ,11, , , , , , ,2,691.401916313049
2025,02,019842,004,11,230102,3,2,01,20250198420041101,1,0,1,1,2, ,2,81, ,3, , , ,1,1,1, , , , , , , , , , ,2,344.140063275551
2025,02,019842,018,11,230102,3,2,01,20250198420181101,1,1,1,1,2, ,2,61, ,2, , , ,1,1,1, , , , , , , , , , ,2,469.890949207373
2025,02,019842,018,11,230102,3,2,02,20250198420181102,2,1,2,1,2, ,1,64, ,2, , , ,2,2,2, , , , , , , , , , ,2,535.231681013652
2025,02,019842,031,11,230102,3,2,01,20250198420311101,1,1,1,1,2, ,1,57, ,1, , , ,1,1,1, , , , , , , , , , ,2,535.231681013652
2025,02,019842,031,11,230102,3,2,02,20250198420311102,2,1,2,1,2, ,2,39, ,1, , , ,2,2,2, , , , , , , , , , ,2,684.084581387065
2025,02,019842,031,11,230102,3,2,03,20250198420311103,3,1,3,1,2, ,2,5, , ,2,8, ,3,3,0, , , ,8, , , , , , ,2,713.395519206194
2025,02,019842,045,11,230102,3,2,01,20250198420451101,1,0,1,1,2, ,1,22, ,6, , , ,1,1,1, , , , , , , , , , ,2,653.508788116864
2025,02,019851,016,11,230101,3,2,01,20250198510161101,1,1,1,1,2, ,1,53, ,6, , , ,1,1,1, , , , , , , , , , ,2,531.296154092168
2025,02,019851,016,11,230101,3,2,02,20250198510161102,6,1,6,1,2, ,2,86, ,3, , , ,2,2,2, , , , , , , , , , ,2,341.609621726917
2025,02,019851,027,11,230101,3,2,01,20250198510271101,1,0,1,1,2, ,1,76, ,5, , , ,1,1,1, , , , , , , , , , ,2,336.720930058992
2025,02,019851,050,11,230101,3,2,01,20250198510501101,1,1,1,1,2, ,2,67, ,5, , , ,1,1,1, , , , , , , , , , ,2,341.609621726917
2025,02,019851,050,11,230101,3,2,02,20250198510501102,3,1,3,1,2, ,1,32, ,6, , , ,2,2,2, , , , , , , , , , ,2,789.676002234406
2025,02,019851,063,11,230101,3,2,01,20250198510631101,1,1,1,1,2, ,2,73, ,6, , , ,1,1,1, , , , , , , , , , ,2,341.609621726917
2025,02,019851,063,11,230101,3,2,02,20250198510631102,3,1,3,1,2, ,1,40, ,6, , , ,2,2,2, , , , , , , , , , ,2,789.676002234406
2025,02,019851,075,11,230101,3,2,01,20250198510751101,1,0,1,1,2, ,1,27, ,6, , , ,1,1,1, , , , , , , , , , ,2,789.676002234406
2025,02,019851,102,11,230101,3,2,01,20250198511021101,1,1,1,1,2, ,1,77, ,2, , , ,1,1,1, , , , , , , , , , ,2,336.720930058992
2025,02,019851,102,11,230101,3,2,02,20250198511021102,2,1,2,1,2, ,2,69, ,2, , , ,2,2,2, , , , , , , , , , ,2,341.609621726917
2025,02,019851,102,11,230101,3,2,03,20250198511021103,3,2,1,1,2, ,2,36, ,5, , , ,3,3,3, , , , , , , , , , ,2,679.054547885456
2025,02,019851,102,11,230101,3,2,04,20250198511021104,5,2,3,1,2, ,2,10, , ,2,9, ,4,4,0, , , ,9, , , , , , ,2,708.149964110904
2025,02,019872,008,11,230110,3,2,01,20250198720081101,1,1,1,1,2, ,2,46, ,5, , , ,1,1,1, , , , , , , , , , ,2,469.890949335432
2025,02,019872,008,11,230110,3,2,02,20250198720081102,3,1,3,1,2, ,2,24, ,6, , , ,2,2,2, , , , , , , , , , ,2,611.441322913434
2025,02,019872,025,11,230110,3,2,01,20250198720251101,1,1,1,1,2, ,1,38, ,2, , , ,1,1,1, , , , , , , , , , ,2,795.525454102809
2025,02,019872,025,11,230110,3,2,02,20250198720251102,2,1,2,1,2, ,2,37, ,2, , , ,2,2,2, , , , , , , , , , ,2,684.084581573497
2025,02,019872,025,11,230110,3,2,03,20250198720251103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,653.508788294963
2025,02,019872,025,11,230110,3,2,04,20250198720251104,3,1,3,1,2, ,1,12, ,6,2,9, ,4,4,0, , , ,9, , , , , , ,2,659.964543488616
2025,02,019872,025,11,230110,3,2,05,20250198720251105,3,1,3,1,2, ,2,4, , , , , ,5,5,0, , , , , , , , , , ,2,713.395519400614
2025,02,019872,025,11,230110,3,2,06,20250198720251106,6,0,1,2, ,2,2,62, ,5, , , ,0,0,0, , , , , , , , , , ,2,469.890949335432
2025,02,019872,056,11,230110,3,2,01,20250198720561101,1,0,1,1,2, ,2,77, ,5, , , ,1,1,1, , , , , , , , , , ,2,344.140063369338
